term,business,entertainment,politics,df,idf,TFIDF_business,TFIDF_entertainment,TFIDF_politics
pegg,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
deakin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ladykil,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
cattral,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
firth,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
emmer,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
comed,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
goingson,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
duda,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
disobey,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
antoin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
fuqua,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
pancak,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
deton,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
cote,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
azur,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
clad,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
elephunk,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
jenif,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
frenchcanadian,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
voisin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
francophon,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
faintheart,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
platespin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rambl,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
relay,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
glare,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rocki,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
fluster,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
telecast,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
slick,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bewild,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
headset,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
footswitch,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
elegantli,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
gentlemen,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
firemen,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
helmet,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
hatchet,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
smoulder,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
reliv,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
carous,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
foreverman,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
brigg,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
hellboy,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
evergreen,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sevenfigur,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ridley,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
enchant,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
biochemistri,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
workinprogress,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
torak,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
cub,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
primev,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
thirteen,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
phoeb,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sixyearrun,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
aniston,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
courteney,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bushbait,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
polaris,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
shi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
palm,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
epicstyl,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dialogu,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
arama,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
foreignlanguag,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bunker,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
fallibl,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
semimyth,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
inflammatori,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
punki,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
wellpac,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
tinseltown,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
prebroadway,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
weissler,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
verdon,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
maclain,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
corduroy,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
starstruck,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
downtown,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
twentyfirst,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
slamdanc,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
xdanc,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
merrier,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
disdain,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
unpatriot,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
monolith,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
egalitarian,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
storytel,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
soand,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
antonia,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
subhash,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
raj,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
lagaan,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
heartthrob,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
taran,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
nonasian,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
maloney,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
langrish,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
polli,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
annabel,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bilingu,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dil,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
jo,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bhi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
kahey,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
amitabh,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bachchan,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
aamir,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
backdrop,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
tobi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
eastward,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sweetheart,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
henderson,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
jock,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
viacomown,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
infin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rickman,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
selfconfess,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
humma,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
kavula,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
intergalact,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
proclaim,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
masahiro,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
matsuoka,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ryuhei,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
kitamura,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
prehistor,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
lizard,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
woken,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
musicologist,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
johann,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bwv,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
chieko,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
hara,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
palaeontologist,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
aria,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rubik,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
angolanfrenchportugues,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
tugoflov,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
salt,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sugabab,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
idiosyncrat,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
surefir,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
unconvent,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
kentucki,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
iggi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bs,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
hanson,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
scissorhand,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
grape,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
overweight,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
retard,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
donni,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
brasco,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
snuff,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
gilliam,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
poorlyreceiv,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sleepi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
chocolat,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
vivid,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
wonka,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
roald,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sensationalist,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
courthous,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
stilwel,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
motherofnin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
weblog,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
oday,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
discard,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
underw,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
degen,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rheumat,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ligament,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
tendon,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
celin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dion,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
nana,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mouskouri,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
lulu,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
iglesia,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ebu,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
minnow,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
parad,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ruslana,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
subscriptionfre,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
analogu,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
settop,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
nineteenyearold,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
hideandseek,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
otro,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
lado,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
innerc,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
brushstrok,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
subgenr,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
offshoot,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
subcategori,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ubercategori,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
multicultur,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dish,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
funk,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
isnt,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
cant,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
syncop,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
melodi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bebop,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ragtim,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
tuff,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
hay,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
kravitz,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dont,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ty,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
btw,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
pute,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
colourblind,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
soulrnb,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
crunk,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
oversensit,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
despis,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
comapni,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
condesend,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
benson,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
londonmanchest,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
highbrow,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
poliakoff,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ock,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
gigant,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
seamlessli,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
torment,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
tobey,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
kirsten,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dunst,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
molina,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
hellrais,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
wilma,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
erin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
tongueincheek,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
gaudi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
pofac,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
deconstruct,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
zeitgeist,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sixpart,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bitch,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
lessthansuccess,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
heman,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ateam,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
yesteryear,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sprung,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
polish,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
computergener,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
nowdefunct,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
cganim,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
airbrush,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
trippi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
otherworldli,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
papamichael,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mannequin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
distant,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
soup,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
yaffl,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mice,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
furri,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
wombl,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
catweazl,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
gandalf,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sacr,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
banana,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
pandi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
grearest,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
toon,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
retro,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
entic,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
apal,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
cuddli,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
sarcast,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dougal,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
disneyfi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
everth,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rewatch,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
pugwash,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
flatcel,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
pluder,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mrbenn,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
muffin,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
granni,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
grandpa,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
ufo,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
scarlet,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
saphir,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
battlestar,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
galactica,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mistyey,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mungo,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
midg,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
stair,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
pollard,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
remodel,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
plani,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rehash,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dungeon,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
expat,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
dearest,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rentaghost,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
terrahawk,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bodoh,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
eagerli,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
extortion,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
citreon,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
luv,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
willow,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
wisp,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
wouldnt,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
rushden,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
morph,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
torchhmmmmm,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
postgat,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
fingerbob,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
antic,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
yoffi,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
lifelik,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
fingermous,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
postman,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
fireman,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
krusti,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
gobo,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
miser,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
supermarion,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
seam,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
plunder,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
bagpuss,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
clunki,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mockauthent,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
chorton,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
torch,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mega,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
regurgit,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
eg,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
starski,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
mindless,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
drivel,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
amateurish,1,0,0,1,0.47712125471966244,0.47712125471966244,0.0,0.0
